vid,polnoe_naimenovanie,socrshenoe_naimenovanie,naimenovanie_ur_litca_ip,region,inn,ogrn_ogrnip,adres,telephon,email,sait,spectialist_po_classificatci,prisvoenay_categoriya,nomer_resheniya_o_prisvoenii_categorii,data_resheniya_o_prisvoenii_categorii,registratcionnyi_nomer_svidetelstva,data_vydachi_svidetelstva,srok_deistviya,acreditovanaya_organizatciya,categoria_1,kol_vo_nomerov_categoria_1,kol_vo_mest_categoria_1,categoria_2,kol_vo_nomerov_categoria_2,kol_vo_mest_categoria_2,categoria_3,kol_vo_nomerov_categoria_3,kol_vo_mest_categoria_3,itogo_nomerov
городская гостиница (отель),"Гостиница ""Кивач"" ИП Григорян Т.М.","Гостиница ""Кивач""",Индивидуальный Предприниматель Григорян Тигран Мишаевич,Республика Карелия,100303513237,322100100003306,"185011, Республика Карелия, г. Петрозаводск, Вытегорское шоссе, д 54",+79114002628,tigran26041973@mail.ru,нет,Сычева Любовь Алексеевна,две звезды,074,12.05.2022,10/АА-036/074-2022,12.05.2022,12.05.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,13,26,«Третья»,2,6,,,,32
"загородный отель, туристская база, база отдыха",База отдыха «ВЕЛЕС» ООО «ФЛАГМАН»,База отдыха «ВЕЛЕС»,ООО «ФЛАГМАН»,Республика Карелия,6451007521,1156451018756,"186956, Республика Карелия, Муезерский район, п. Суккозеро, пер. Гористый, д. 1",+7(800)222-88-58,kareliyveles@yandex.ru,велес-охота.рф,Краснова Екатерина Александровна,без звёзд,РСК-127,18.05.2022,77/АА-154-2021/127-2022,18.05.2022,18.05.2025,"Общество с ограниченной ответственностью ""РЭД СТАР""",«Пятая»,4,11,,,,,,,11
"курортный отель, санаторий, дом отдыха, центр отдыха, пансионат","АО Санаторий ""Белые ключи""","АО "" Санаторий ""Белые ключи""","АО ""Санаторий ""Белые ключи""",Республика Карелия,1001024750,1021000513203,"185034, Россия, Республика Карелия, г.Петрозаводск, ул.Судостроительная, дом 30",+7(8142) 52-59-19,bk-smo@mail.ru,www.whitesprings.ru,Сычева Любовь Алексеевна,две звезды,081,20.06.2022,10/АА-036/081-2022,20.06.2022,20.06.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «джуниор сюит»,2,4,«Первая»,56,103,«Вторая»,30,58,165
"загородный отель, туристская база, база отдыха","Гостиница ""Гостевой дом ""Эхо"" Гостиница ""Гостевой дом ""Эхо""","Гостиница ""Гостевой дом ""Эхо""",ООО «Необыкновенные Путешествия»,Республика Карелия,1001205027,1081001002895,"186530, Россия, Республика Карелия, Беломорский район, с.п.Сосновецкое, территория оз.Нижнее Михайловское, зд.1",+7(8142 )265-602,ecodomexo@yandex.ru,https//exodom.ru,Сычева Любовь Алексеевна,без звёзд,079,20.06.2022,10/АА-036/079-2022,20.06.2022,20.06.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,2,4,,,,,,,4
"загородный отель, туристская база, база отдыха","База отдыха ""Ялгора"" ООО ""Эверест""","База отдыха ""Ялгора""","ООО ""Эверест""",Республика Карелия,4720018217,1034702183746,"185501, Россия, Республика Карелия, Прионежский район, м. Пиньгуба, ул. Горнолыжная, д. 3.",+7(8142) 330-300,info@yalgora.ru,www.yalgora.ru,Сычева Любовь Алексеевна,три звезды,082,11.07.2022,10/АА-036/082-2022,11.07.2022,11.07.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,5,20,Высшая «студия»,4,8,,,,28
"загородный отель, туристская база, база отдыха","Отель- клуб ""Гардарика"" ООО ""ГАРДАРИКА-СЕРВИС""","Отель- клуб ""Гардарика""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРДАРИКА-СЕРВИС""",Республика Карелия,1007015632,1061007021459,"186757, Республика Карелия, г. Сортавала, пос. Вяртсиля, 7 км а/д Вяртсиля-Суйстамо","+7 921 700 76 00, +7 921 604 67 15",gardarika-07@mail.ru,hhh:// karelia-gardarika.ru,Ефипова Дарья Сергеевна,две звезды,19-р/2,25.07.2022,АА-145/025-2022,25.07.2022,24.07.2025,"Общество с ограниченной ответственностью ""Ассоциация экспертов туристской индустрии""",«Вторая»,24,48,«Третья»,13,45,,,,93
"курортный отель, санаторий, дом отдыха, центр отдыха, пансионат","СПА-Отель ""Дворцы"" ООО ""Декабрь""","СПА-Отель ""Дворцы""","ООО ""Декабрь""",Республика Карелия,1001327709,1171001007363,"185901,Россия, Республика Карелия, Кондопожский район, Петровское с.п., пос.Марциальные воды",+7 (8142) 78-88-12,dvortcy@mail.ru,http://dvortcy.ru,,две звезды,086,19.08.2022,10/АА-036/086-2022,19.08.2022,19.08.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,«Первая»,48,90,«Вторая»,4,14,108
"загородный отель, туристская база, база отдыха","Гостиница ""Вилга"" ООО ""Вица"" ООО ""Вица""","Гостиница ""Вилга""","ООО ""Вица""",Республика Карелия,1001197961,1071001015568,"185507, Россия, Республика Карелия, Прионежский район, пос.Вилга, Нововилговское сельское поселение",+79114353333,vilgahotel@mail.ru,www.vilgahotel.ru,Сычева Любовь Алексеевна,одна звезда,087,13.09.2022,10/АА-036/087-2022,13.09.2022,13.09.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,24,55,,,,,,,55
городская гостиница (отель),"Гостиница ""Лососинская"" ООО ""Позитив""","Гостиница ""Лососинская""","ООО ""Позитив""",Республика Карелия,1001152960,1041000010017,"185014, Россия, Республика Карелия, г.Петрозаводск, Лососинское шоссе, дом 7",+7(8142) 77-33-82,losos-hotel@mail.ru,www.lososinskaya.ru,Сычева Любовь Алексеевна,без звёзд,088,13.09.2022,10/АА-036/088-2022,13.09.2022,13.09.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,19,38,«Третья»,7,21,«Пятая»,9,27,86
городская гостиница (отель),"Гостиница ""Ладога"" ИП Гурин Д.В.","Гостиница ""Ладога""",Гурин Дмитрий Вячеславович,Республика Карелия,102001123643,309100101400026,"185007, Россия, Республика Карелия, г.Петрозаводск, ул.Олонецкая, дом 81",+7(8142) 59-19-59,hotelladoga@mail.ru,www.ladoga10.ru,Сычева Любовь Алексеевна,три звезды,090,17.09.2022,10/АА-036/090-2022,17.09.2022,17.09.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,1,2,«Первая»,11,22,,,,24
городская гостиница (отель),"Гостиница ""Гостевой дом ""Вилла Айно"" ИП Богоявленская О.С.","Гостиница ""Гостевой дом ""Вилла Айно""",Богоявленская Ольга Сергеевна,Республика Карелия,100105856761,313100131600025,"185011, Россия, Республика Карелия, г.Петрозаводск, ул.Ильича,дом 53",+7(8142) 53-01-01,info@villa-aino.ru,www.villa-aino.ru,Сычева Любовь Алексеевна,две звезды,091,03.10.2022,10/АА-036/091-2022,03.10.2022,03.10.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «джуниор сюит»,2,4,Высшая «студия»,1,2,«Первая»,16,30,36
городская гостиница (отель),"Гостиница ""Норд"" ИП Галимова О.Г.","Гостиница ""Норд""",ИП Галимова Ольга Геннадиевна,Республика Карелия,100400989906,309103133600010,"186930, Россия, Республика Карелия, г.Костомукша, пр.Горняков, дом 4Б",+7 (81459) 7-77-07,manager@nord-hotel-karelia.ru,www.nord-hotel-karelia.ru,Сычева Любовь Алексеевна,три звезды,092,03.10.2022,10/АА-036/092-2022,03.10.2022,03.10.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «джуниор сюит»,2,4,«Первая»,28,42,,,,46
"загородный отель, туристская база, база отдыха","База отдыха ""Карелия"" ООО ""Туристическая компания ""Карелия-тур""","База отдыха ""Карелия""","ООО ""Туристическая компания ""Карелия-тур""",Республика Карелия,1003102517,1081039000998,"186220,Россия, Республика Карелия, Кондопожский район, деревня Ватнаволок",+7(8142) 599-223,info@throdina.ru,турхолдинг-родина.рф,Сычева Любовь Алексеевна,три звезды,095,27.10.2022,10/АА-036/095-2022,27.10.2022,27.10.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «студия»,2,4,«Первая»,34,68,,,,72
городская гостиница (отель),"Гостиница ""Белые ночи"" ООО ""РУССТРОЙ""","Гостиница ""Белые ночи""","ООО ""РУССТРОЙ""",Республика Карелия,1001089532,1021000511179,"185013, Россия, Республика Карелия, г.Петрозаводск, ул.Халтурина, дом 13",+7(8142) 70-75-72,bn.hotel@yandex.ru,www.hotelkarelia.ru,Сычева Любовь Алексеевна,две звезды,098,06.11.2022,10/АА-036/098-2022,06.11.2022,06.11.2025,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,54,74,,,,,,,74
